id,left,width,top,height,cons_path,shop_path
1024,134,426,524,325,000004939.jpg,000071272.jpg
1024,156,394,556,288,000004939.jpg,000071272.jpg
1024,134,426,524,325,000004939.jpg,000071273.jpg
1024,156,394,556,288,000004939.jpg,000071273.jpg
1024,134,426,524,325,000004939.jpg,000071274.jpg
1024,156,394,556,288,000004939.jpg,000071274.jpg
1024,134,426,524,325,000004939.jpg,000071275.jpg
1024,156,394,556,288,000004939.jpg,000071275.jpg
1024,144,156,250,318,000002560.jpg,000071272.jpg
1024,128,185,246,333,000002560.jpg,000071272.jpg
1024,144,156,250,318,000002560.jpg,000071273.jpg
1024,128,185,246,333,000002560.jpg,000071273.jpg
1024,144,156,250,318,000002560.jpg,000071274.jpg
1024,128,185,246,333,000002560.jpg,000071274.jpg
1024,144,156,250,318,000002560.jpg,000071275.jpg
1024,128,185,246,333,000002560.jpg,000071275.jpg
5651,868,636,1310,1713,000100642.jpg,000039568.jpg
5651,868,590,1213,1804,000100642.jpg,000039568.jpg
5651,868,636,1310,1713,000100642.jpg,000039569.jpg
5651,868,590,1213,1804,000100642.jpg,000039569.jpg
5651,868,636,1310,1713,000100642.jpg,000039570.jpg
5651,868,590,1213,1804,000100642.jpg,000039570.jpg
5651,868,636,1310,1713,000100642.jpg,000039571.jpg
5651,868,590,1213,1804,000100642.jpg,000039571.jpg
5651,1707,6,641,6,000002177.jpg,000039568.jpg
5651,693,898,1177,1621,000002177.jpg,000039568.jpg
5651,664,1160,571,2291,000002177.jpg,000039568.jpg
5651,1707,6,641,6,000002177.jpg,000039569.jpg
5651,693,898,1177,1621,000002177.jpg,000039569.jpg
5651,664,1160,571,2291,000002177.jpg,000039569.jpg
5651,1707,6,641,6,000002177.jpg,000039570.jpg
5651,693,898,1177,1621,000002177.jpg,000039570.jpg
5651,664,1160,571,2291,000002177.jpg,000039570.jpg
5651,1707,6,641,6,000002177.jpg,000039571.jpg
5651,693,898,1177,1621,000002177.jpg,000039571.jpg
5651,664,1160,571,2291,000002177.jpg,000039571.jpg
5651,211,288,411,392,000008035.jpg,000039568.jpg
5651,154,345,420,377,000008035.jpg,000039568.jpg
5651,211,288,411,392,000008035.jpg,000039569.jpg
5651,154,345,420,377,000008035.jpg,000039569.jpg
5651,211,288,411,392,000008035.jpg,000039570.jpg
5651,154,345,420,377,000008035.jpg,000039570.jpg
5651,211,288,411,392,000008035.jpg,000039571.jpg
5651,154,345,420,377,000008035.jpg,000039571.jpg
5651,18,292,94,431,000006817.jpg,000039568.jpg
5651,37,234,108,387,000006817.jpg,000039568.jpg
5651,18,292,94,431,000006817.jpg,000039569.jpg
5651,37,234,108,387,000006817.jpg,000039569.jpg
5651,18,292,94,431,000006817.jpg,000039570.jpg
5651,37,234,108,387,000006817.jpg,000039570.jpg
5651,18,292,94,431,000006817.jpg,000039571.jpg
5651,37,234,108,387,000006817.jpg,000039571.jpg
2600,1159,601,1398,1242,000010135.jpg,000043126.jpg
2600,1107,747,1492,1044,000010135.jpg,000043126.jpg
2600,1159,601,1398,1242,000010135.jpg,000043127.jpg
2600,1107,747,1492,1044,000010135.jpg,000043127.jpg
2600,1159,601,1398,1242,000010135.jpg,000043128.jpg
2600,1107,747,1492,1044,000010135.jpg,000043128.jpg
2600,1159,601,1398,1242,000010135.jpg,000043129.jpg
2600,1107,747,1492,1044,000010135.jpg,000043129.jpg
2600,1159,601,1398,1242,000010135.jpg,000043130.jpg
2600,1107,747,1492,1044,000010135.jpg,000043130.jpg
2600,33,347,592,128,000013826.jpg,000043126.jpg
2600,22,398,544,173,000013826.jpg,000043126.jpg
2600,33,347,592,128,000013826.jpg,000043127.jpg
2600,22,398,544,173,000013826.jpg,000043127.jpg
2600,33,347,592,128,000013826.jpg,000043128.jpg
2600,22,398,544,173,000013826.jpg,000043128.jpg
2600,33,347,592,128,000013826.jpg,000043129.jpg
2600,22,398,544,173,000013826.jpg,000043129.jpg
2600,33,347,592,128,000013826.jpg,000043130.jpg
2600,22,398,544,173,000013826.jpg,000043130.jpg
2600,4,887,1350,1365,000015922.jpg,000043126.jpg
2600,18,714,1415,1172,000015922.jpg,000043126.jpg
2600,4,887,1350,1365,000015922.jpg,000043127.jpg
2600,18,714,1415,1172,000015922.jpg,000043127.jpg
2600,4,887,1350,1365,000015922.jpg,000043128.jpg
2600,18,714,1415,1172,000015922.jpg,000043128.jpg
2600,4,887,1350,1365,000015922.jpg,000043129.jpg
2600,18,714,1415,1172,000015922.jpg,000043129.jpg
2600,4,887,1350,1365,000015922.jpg,000043130.jpg
2600,18,714,1415,1172,000015922.jpg,000043130.jpg
1579,903,1125,874,2075,000003982.jpg,000063011.jpg
1579,903,1125,874,2075,000003982.jpg,000063012.jpg
1579,903,1125,874,2075,000003982.jpg,000063013.jpg
1579,903,1125,874,2075,000003982.jpg,000063014.jpg
2604,650,650,1120,1595,000011422.jpg,000042157.jpg
2604,695,630,1140,1460,000011422.jpg,000042157.jpg
2604,650,650,1120,1595,000011422.jpg,000042158.jpg
2604,695,630,1140,1460,000011422.jpg,000042158.jpg
2604,650,650,1120,1595,000011422.jpg,000042159.jpg
2604,695,630,1140,1460,000011422.jpg,000042159.jpg
2604,650,650,1120,1595,000011422.jpg,000042160.jpg
2604,695,630,1140,1460,000011422.jpg,000042160.jpg
556,585,810,1320,1240,000008497.jpg,000081665.jpg
