id,left,width,top,height,cons_path,shop_path
3589,298,126,336,108,000007647.jpg,000036520.jpg
3589,298,126,336,108,000007647.jpg,000036521.jpg
3589,298,126,336,108,000007647.jpg,000036522.jpg
3589,298,126,336,108,000007647.jpg,000036523.jpg
3589,298,126,336,108,000007647.jpg,000036524.jpg
3589,51,48,267,87,000007775.jpg,000036520.jpg
3589,51,48,267,87,000007775.jpg,000036521.jpg
3589,51,48,267,87,000007775.jpg,000036522.jpg
3589,51,48,267,87,000007775.jpg,000036523.jpg
3589,51,48,267,87,000007775.jpg,000036524.jpg
2054,520,625,1460,750,000011930.jpg,000043240.jpg
2054,520,625,1460,750,000011930.jpg,000043241.jpg
2054,520,625,1460,750,000011930.jpg,000043242.jpg
2054,520,625,1460,750,000011930.jpg,000043243.jpg
2054,520,625,1460,750,000011930.jpg,000043244.jpg
2054,520,625,1460,750,000011930.jpg,000043245.jpg
9224,68,82,279,107,000001010.jpg,000054991.jpg
9224,68,82,279,107,000001010.jpg,000054992.jpg
9224,68,82,279,107,000001010.jpg,000054993.jpg
9224,68,82,279,107,000001010.jpg,000054994.jpg
9224,307,453,977,320,000004644.jpg,000054991.jpg
9224,307,453,977,320,000004644.jpg,000054992.jpg
9224,307,453,977,320,000004644.jpg,000054993.jpg
9224,307,453,977,320,000004644.jpg,000054994.jpg
521,199,37,317,261,000018127.jpg,000062059.jpg
521,199,37,317,261,000018127.jpg,000062060.jpg
521,199,37,317,261,000018127.jpg,000062061.jpg
521,199,37,317,261,000018127.jpg,000062062.jpg
521,199,37,317,261,000018127.jpg,000062063.jpg
521,199,37,317,261,000018127.jpg,000062064.jpg
3594,134,163,356,213,000000722.jpg,000053870.jpg
3594,134,163,356,213,000000722.jpg,000053871.jpg
3594,134,163,356,213,000000722.jpg,000053872.jpg
3594,134,163,356,213,000000722.jpg,000053873.jpg
3594,134,163,356,213,000000722.jpg,000053874.jpg
2573,2658,504,1510,809,000011791.jpg,000086649.jpg
2573,1453,281,1221,479,000011791.jpg,000086649.jpg
2573,578,1223,3193,628,000011791.jpg,000086649.jpg
2573,2658,504,1510,809,000011791.jpg,000086650.jpg
2573,1453,281,1221,479,000011791.jpg,000086650.jpg
2573,578,1223,3193,628,000011791.jpg,000086650.jpg
2573,2658,504,1510,809,000011791.jpg,000086651.jpg
2573,1453,281,1221,479,000011791.jpg,000086651.jpg
2573,578,1223,3193,628,000011791.jpg,000086651.jpg
2573,2658,504,1510,809,000011791.jpg,000086652.jpg
2573,1453,281,1221,479,000011791.jpg,000086652.jpg
2573,578,1223,3193,628,000011791.jpg,000086652.jpg
2573,2658,504,1510,809,000011791.jpg,000086653.jpg
2573,1453,281,1221,479,000011791.jpg,000086653.jpg
2573,578,1223,3193,628,000011791.jpg,000086653.jpg
2573,2658,504,1510,809,000011791.jpg,000086654.jpg
2573,1453,281,1221,479,000011791.jpg,000086654.jpg
2573,578,1223,3193,628,000011791.jpg,000086654.jpg
2573,2658,504,1510,809,000011791.jpg,000086655.jpg
2573,1453,281,1221,479,000011791.jpg,000086655.jpg
2573,578,1223,3193,628,000011791.jpg,000086655.jpg
9741,2160,482,2084,1189,000012219.jpg,000039270.jpg
9741,2677,2061,826,2467,000004877.jpg,000039270.jpg
9741,705,263,1397,177,000016353.jpg,000039270.jpg
9741,954,514,1049,983,000010761.jpg,000039270.jpg
7696,629,2235,2097,3375,000098524.jpg,000038952.jpg
7697,70,545,1595,690,000007028.jpg,000031372.jpg
7697,70,545,1595,690,000007028.jpg,000031373.jpg
7697,70,545,1595,690,000007028.jpg,000031374.jpg
7697,70,545,1595,690,000007028.jpg,000031375.jpg
7697,70,545,1595,690,000007028.jpg,000031376.jpg
7697,70,545,1595,690,000007028.jpg,000031377.jpg
7697,1874,1262,2972,1279,000007954.jpg,000031372.jpg
7697,1874,1262,2972,1279,000007954.jpg,000031373.jpg
7697,1874,1262,2972,1279,000007954.jpg,000031374.jpg
7697,1874,1262,2972,1279,000007954.jpg,000031375.jpg
7697,1874,1262,2972,1279,000007954.jpg,000031376.jpg
7697,1874,1262,2972,1279,000007954.jpg,000031377.jpg
17,348,44,345,80,000002247.jpg,000058872.jpg
17,348,44,345,80,000002247.jpg,000058873.jpg
17,348,44,345,80,000002247.jpg,000058874.jpg
17,348,44,345,80,000002247.jpg,000058875.jpg
17,255,56,343,51,000001716.jpg,000058872.jpg
17,255,56,343,51,000001716.jpg,000058873.jpg
17,255,56,343,51,000001716.jpg,000058874.jpg
17,255,56,343,51,000001716.jpg,000058875.jpg
2579,370,86,778,390,000011904.jpg,000097316.jpg
2579,272,91,893,216,000017868.jpg,000097316.jpg
2579,128,199,756,204,000014989.jpg,000097316.jpg
2579,134,234,490,212,000016454.jpg,000097316.jpg
2579,412,195,915,436,000003283.jpg,000097316.jpg
2579,728,980,617,1615,000010123.jpg,000097316.jpg
2579,83,139,918,162,000009161.jpg,000097316.jpg
2579,75,94,153,254,000004890.jpg,000097316.jpg
2579,160,120,515,84,000004890.jpg,000097316.jpg
2579,85,133,353,647,000000150.jpg,000097316.jpg
2579,441,176,418,187,000004550.jpg,000097316.jpg
2579,543,623,382,1231,000002238.jpg,000097316.jpg
2579,226,331,597,574,000015209.jpg,000097316.jpg
2579,516,341,789,689,000010086.jpg,000097316.jpg
2579,543,630,202,1366,000016496.jpg,000097316.jpg
2579,338,266,328,558,000011452.jpg,000097316.jpg
2579,804,449,804,828,000013058.jpg,000097316.jpg
2579,144,196,759,227,000006571.jpg,000097316.jpg
2579,478,70,1138,152,000016911.jpg,000097316.jpg
2579,56,195,467,166,000006251.jpg,000097316.jpg
2579,537,128,816,208,000017708.jpg,000097316.jpg
2579,1668,202,1275,595,000013027.jpg,000097316.jpg
2579,833,1131,699,1685,000015842.jpg,000097316.jpg
2579,1334,449,781,1370,000007486.jpg,000097316.jpg
2579,19,147,195,176,000004078.jpg,000097316.jpg
2579,1289,427,691,1688,000000534.jpg,000097316.jpg
2579,226,179,861,440,000013262.jpg,000097316.jpg
1556,1247,344,1043,1155,000007785.jpg,000075087.jpg
1556,1247,344,1043,1155,000007785.jpg,000075088.jpg
1556,1247,344,1043,1155,000007785.jpg,000075089.jpg
1556,1247,344,1043,1155,000007785.jpg,000075090.jpg
1556,1247,344,1043,1155,000007785.jpg,000075091.jpg
1556,3307,1482,3196,1938,000004679.jpg,000075087.jpg
1556,1320,358,2554,667,000004679.jpg,000075087.jpg
1556,3307,1482,3196,1938,000004679.jpg,000075088.jpg
1556,1320,358,2554,667,000004679.jpg,000075088.jpg
1556,3307,1482,3196,1938,000004679.jpg,000075089.jpg
1556,1320,358,2554,667,000004679.jpg,000075089.jpg
1556,3307,1482,3196,1938,000004679.jpg,000075090.jpg
1556,1320,358,2554,667,000004679.jpg,000075090.jpg
1556,3307,1482,3196,1938,000004679.jpg,000075091.jpg
1556,1320,358,2554,667,000004679.jpg,000075091.jpg
9747,1183,478,419,1347,000005607.jpg,000077776.jpg
9747,1183,478,419,1347,000005607.jpg,000077778.jpg
9747,1183,478,419,1347,000005607.jpg,000077779.jpg
9747,1183,478,419,1347,000005607.jpg,000077780.jpg
9747,1183,478,419,1347,000005607.jpg,000077781.jpg
3092,520,545,1845,855,000013422.jpg,000090362.jpg
3092,520,545,1845,855,000013422.jpg,000090363.jpg
3092,520,545,1845,855,000013422.jpg,000090364.jpg
3092,520,545,1845,855,000013422.jpg,000090365.jpg
3092,520,545,1845,855,000013422.jpg,000090366.jpg
3092,520,545,1845,855,000013422.jpg,000090367.jpg
8731,1232,657,1157,1049,000009026.jpg,000084187.jpg
8731,1232,657,1157,1049,000009026.jpg,000084188.jpg
8731,1232,657,1157,1049,000009026.jpg,000084189.jpg
8731,1232,657,1157,1049,000009026.jpg,000084190.jpg
8731,1232,657,1157,1049,000009026.jpg,000084191.jpg
8731,1232,657,1157,1049,000009026.jpg,000084192.jpg
8731,1232,657,1157,1049,000009026.jpg,000084193.jpg
6176,781,1006,1147,1404,000005984.jpg,000029637.jpg
6176,781,1006,1147,1404,000005984.jpg,000029638.jpg
6176,781,1006,1147,1404,000005984.jpg,000029639.jpg
6176,781,1006,1147,1404,000005984.jpg,000029640.jpg
6176,781,1006,1147,1404,000005984.jpg,000029641.jpg
6176,781,1006,1147,1404,000005984.jpg,000029642.jpg
6176,266,47,282,142,000017703.jpg,000029637.jpg
6176,266,47,282,142,000017703.jpg,000029638.jpg
6176,266,47,282,142,000017703.jpg,000029639.jpg
6176,266,47,282,142,000017703.jpg,000029640.jpg
6176,266,47,282,142,000017703.jpg,000029641.jpg
6176,266,47,282,142,000017703.jpg,000029642.jpg
6176,332,819,1586,1389,000009588.jpg,000029637.jpg
6176,332,819,1586,1389,000009588.jpg,000029638.jpg
6176,332,819,1586,1389,000009588.jpg,000029639.jpg
6176,332,819,1586,1389,000009588.jpg,000029640.jpg
6176,332,819,1586,1389,000009588.jpg,000029641.jpg
6176,332,819,1586,1389,000009588.jpg,000029642.jpg
6176,723,167,740,342,000007245.jpg,000029637.jpg
6176,723,167,740,342,000007245.jpg,000029638.jpg
6176,723,167,740,342,000007245.jpg,000029639.jpg
6176,723,167,740,342,000007245.jpg,000029640.jpg
6176,723,167,740,342,000007245.jpg,000029641.jpg
6176,723,167,740,342,000007245.jpg,000029642.jpg
6176,600,350,1690,830,000018184.jpg,000029637.jpg
6176,600,350,1690,830,000018184.jpg,000029638.jpg
6176,600,350,1690,830,000018184.jpg,000029639.jpg
6176,600,350,1690,830,000018184.jpg,000029640.jpg
6176,600,350,1690,830,000018184.jpg,000029641.jpg
6176,600,350,1690,830,000018184.jpg,000029642.jpg
