id,left,width,top,height,cons_path,shop_path
32801,646,1050,1218,1807,000012308,000046454
32801,646,1050,1218,1807,000012308,000046455
32801,646,1050,1218,1807,000012308,000046456
32801,646,1050,1218,1807,000012308,000046457
32801,199,486,501,623,000005991,000046454
32801,199,486,501,623,000005991,000046455
32801,199,486,501,623,000005991,000046456
32801,199,486,501,623,000005991,000046457
32801,93,669,331,797,000018786,000046454
32801,93,669,331,797,000018786,000046455
32801,93,669,331,797,000018786,000046456
32801,93,669,331,797,000018786,000046457
32801,120,250,190,387,000007209,000046454
32801,120,250,190,387,000007209,000046455
32801,120,250,190,387,000007209,000046456
32801,120,250,190,387,000007209,000046457
32801,507,1149,623,1871,000006324,000046454
32801,507,1149,623,1871,000006324,000046455
32801,507,1149,623,1871,000006324,000046456
32801,507,1149,623,1871,000006324,000046457
32801,127,247,216,346,000016491,000046454
32801,131,265,277,274,000016491,000046454
32801,127,247,216,346,000016491,000046455
32801,131,265,277,274,000016491,000046455
32801,127,247,216,346,000016491,000046456
32801,131,265,277,274,000016491,000046456
32801,127,247,216,346,000016491,000046457
32801,131,265,277,274,000016491,000046457
32801,137,350,203,669,000098692,000046454
32801,137,350,203,669,000098692,000046455
32801,137,350,203,669,000098692,000046456
32801,137,350,203,669,000098692,000046457
32801,100,563,212,748,000330166,000046454
32801,100,563,212,748,000330166,000046455
32801,100,563,212,748,000330166,000046456
32801,100,563,212,748,000330166,000046457
32801,117,602,482,958,000016580,000046454
32801,117,602,482,958,000016580,000046455
32801,117,602,482,958,000016580,000046456
32801,117,602,482,958,000016580,000046457
32801,74,178,329,165,000018668,000046454
32801,381,136,330,188,000018668,000046454
32801,74,178,329,165,000018668,000046455
32801,381,136,330,188,000018668,000046455
32801,74,178,329,165,000018668,000046456
32801,381,136,330,188,000018668,000046456
32801,74,178,329,165,000018668,000046457
32801,381,136,330,188,000018668,000046457
32801,204,265,157,460,000002616,000046454
32801,204,265,157,460,000002616,000046455
32801,204,265,157,460,000002616,000046456
32801,204,265,157,460,000002616,000046457
32801,594,1254,559,1434,000009264,000046454
32801,594,1254,559,1434,000009264,000046455
32801,594,1254,559,1434,000009264,000046456
32801,594,1254,559,1434,000009264,000046457
32801,0,531,224,535,000017456,000046454
32801,0,531,224,535,000017456,000046455
32801,0,531,224,535,000017456,000046456
32801,0,531,224,535,000017456,000046457
32801,85,525,318,813,000018592,000046454
32801,85,525,318,813,000018592,000046455
32801,85,525,318,813,000018592,000046456
32801,85,525,318,813,000018592,000046457
32801,1438,883,1032,2008,000012685,000046454
32801,1438,883,1032,2008,000012685,000046455
32801,1438,883,1032,2008,000012685,000046456
32801,1438,883,1032,2008,000012685,000046457
32801,185,815,576,1063,000008118,000046454
32801,185,815,576,1063,000008118,000046455
32801,185,815,576,1063,000008118,000046456
32801,185,815,576,1063,000008118,000046457
32801,224,3145,1778,3773,000017188,000046454
32801,224,3145,1778,3773,000017188,000046455
32801,224,3145,1778,3773,000017188,000046456
32801,224,3145,1778,3773,000017188,000046457
32801,99,691,558,1134,000000285,000046454
32801,99,691,558,1134,000000285,000046455
32801,99,691,558,1134,000000285,000046456
32801,99,691,558,1134,000000285,000046457
32801,134,732,370,901,000330197,000046454
32801,134,732,370,901,000330197,000046455
32801,134,732,370,901,000330197,000046456
32801,134,732,370,901,000330197,000046457
32801,158,397,255,575,000016275,000046454
32801,158,397,255,575,000016275,000046455
32801,158,397,255,575,000016275,000046456
32801,158,397,255,575,000016275,000046457
32801,585,478,935,1247,000006231,000046454
32801,585,478,935,1247,000006231,000046455
32801,585,478,935,1247,000006231,000046456
32801,585,478,935,1247,000006231,000046457
32801,102,229,237,382,000016594,000046454
32801,102,229,237,382,000016594,000046455
32801,102,229,237,382,000016594,000046456
32801,102,229,237,382,000016594,000046457
32801,303,765,708,1073,000011696,000046454
32801,303,765,708,1073,000011696,000046455
32801,303,765,708,1073,000011696,000046456
32801,303,765,708,1073,000011696,000046457
32801,1843,683,2026,967,000004374,000046454
32801,108,646,1678,1076,000004374,000046454
32801,1843,683,2026,967,000004374,000046455
32801,108,646,1678,1076,000004374,000046455
32801,1843,683,2026,967,000004374,000046456
32801,108,646,1678,1076,000004374,000046456
32801,1843,683,2026,967,000004374,000046457
32801,108,646,1678,1076,000004374,000046457
32801,1184,612,1523,1439,000006860,000046454
32801,1184,612,1523,1439,000006860,000046455
32801,1184,612,1523,1439,000006860,000046456
32801,1184,612,1523,1439,000006860,000046457
32801,814,400,858,669,000002059,000046454
32801,814,400,858,669,000002059,000046455
32801,814,400,858,669,000002059,000046456
32801,814,400,858,669,000002059,000046457
32801,955,449,775,1044,000010507,000046454
32801,955,449,775,1044,000010507,000046455
32801,955,449,775,1044,000010507,000046456
32801,955,449,775,1044,000010507,000046457
32801,152,414,539,148,000015795,000046454
32801,152,414,539,148,000015795,000046455
32801,152,414,539,148,000015795,000046456
32801,152,414,539,148,000015795,000046457
32801,603,340,363,1074,000013707,000046454
32801,603,340,363,1074,000013707,000046455
32801,603,340,363,1074,000013707,000046456
32801,603,340,363,1074,000013707,000046457
32801,341,256,260,423,000009728,000046454
32801,341,256,260,423,000009728,000046455
32801,341,256,260,423,000009728,000046456
32801,341,256,260,423,000009728,000046457
32801,208,266,162,510,000018462,000046454
32801,208,266,162,510,000018462,000046455
32801,208,266,162,510,000018462,000046456
32801,208,266,162,510,000018462,000046457
32801,947,1055,1515,1822,000000665,000046454
32801,947,1055,1515,1822,000000665,000046455
32801,947,1055,1515,1822,000000665,000046456
32801,947,1055,1515,1822,000000665,000046457
32801,237,237,137,341,000014967,000046454
32801,237,237,137,341,000014967,000046455
32801,237,237,137,341,000014967,000046456
32801,237,237,137,341,000014967,000046457
32801,264,599,329,795,000001257,000046454
32801,264,599,329,795,000001257,000046455
32801,264,599,329,795,000001257,000046456
32801,264,599,329,795,000001257,000046457
32801,36,365,188,710,000001151,000046454
32801,36,365,188,710,000001151,000046455
32801,36,365,188,710,000001151,000046456
32801,36,365,188,710,000001151,000046457
32801,242,185,88,317,000009876,000046454
32801,242,185,88,317,000009876,000046455
32801,242,185,88,317,000009876,000046456
32801,242,185,88,317,000009876,000046457
32801,104,301,250,536,000017300,000046454
32801,104,301,250,536,000017300,000046455
32801,104,301,250,536,000017300,000046456
