id,left,width,top,height,cons_path,shop_path
16,304,493,492,760,000001202,000051528
16,304,493,492,760,000001202,000051529
16,304,493,492,760,000001202,000051530
16,304,493,492,760,000001202,000051531
12315,588,475,288,512,000016980,000056438
12315,588,475,288,512,000016980,000056439
12315,588,475,288,512,000016980,000056440
12315,588,475,288,512,000016980,000056441
12315,201,249,389,335,000011369,000056438
12315,201,249,389,335,000011369,000056439
12315,201,249,389,335,000011369,000056440
12315,201,249,389,335,000011369,000056441
45,855,1659,1157,1245,000008722,000051516
45,855,1659,1157,1245,000008722,000051517
45,855,1659,1157,1245,000008722,000051518
45,633,1806,982,2112,000004126,000051516
45,633,1806,982,2112,000004126,000051517
45,633,1806,982,2112,000004126,000051518
22576,693,473,1113,910,000004657,000020394
22576,693,473,1113,910,000004657,000020395
22576,693,473,1113,910,000004657,000020396
22576,693,473,1113,910,000004657,000020397
22576,693,473,1113,910,000004657,000020398
22576,3,327,220,413,000013181,000020394
22576,3,327,220,413,000013181,000020395
22576,3,327,220,413,000013181,000020396
22576,3,327,220,413,000013181,000020397
22576,3,327,220,413,000013181,000020398
22576,1953,9,1522,9,000004780,000020394
22576,716,9,1531,9,000004780,000020394
22576,751,1291,1540,1603,000004780,000020394
22576,1953,9,1522,9,000004780,000020395
22576,716,9,1531,9,000004780,000020395
22576,751,1291,1540,1603,000004780,000020395
22576,1953,9,1522,9,000004780,000020396
22576,716,9,1531,9,000004780,000020396
22576,751,1291,1540,1603,000004780,000020396
22576,1953,9,1522,9,000004780,000020397
22576,716,9,1531,9,000004780,000020397
22576,751,1291,1540,1603,000004780,000020397
22576,1953,9,1522,9,000004780,000020398
22576,716,9,1531,9,000004780,000020398
22576,751,1291,1540,1603,000004780,000020398
22576,152,1697,1580,1658,000003723,000020394
22576,152,1697,1580,1658,000003723,000020395
22576,152,1697,1580,1658,000003723,000020396
22576,152,1697,1580,1658,000003723,000020397
22576,152,1697,1580,1658,000003723,000020398
12338,600,881,646,1015,000330063,000058952
12338,600,881,646,1015,000330063,000058953
12338,600,881,646,1015,000330063,000058954
12338,600,881,646,1015,000330063,000058955
12338,839,1143,87,1440,000014154,000058952
12338,839,1143,87,1440,000014154,000058953
12338,839,1143,87,1440,000014154,000058954
12338,839,1143,87,1440,000014154,000058955
10306,816,146,1457,408,000005860,000052983
10306,816,146,1457,408,000005860,000052985
10306,816,146,1457,408,000005860,000052986
10306,816,146,1457,408,000005860,000052987
10306,130,202,142,167,000098478,000052983
10306,130,202,142,167,000098478,000052985
10306,130,202,142,167,000098478,000052986
10306,130,202,142,167,000098478,000052987
14403,1305,341,647,779,000007363,000060174
14403,1305,341,647,779,000007363,000060176
14403,1305,341,647,779,000007363,000060178
14403,1066,321,1462,682,000016945,000060174
14403,1066,321,1462,682,000016945,000060176
14403,1066,321,1462,682,000016945,000060178
14403,528,134,342,507,000001987,000060174
14403,528,134,342,507,000001987,000060176
14403,528,134,342,507,000001987,000060178
14403,274,1395,488,2381,000006825,000060174
14403,274,1395,488,2381,000006825,000060176
14403,274,1395,488,2381,000006825,000060178
8272,1260,190,1270,205,000005139,000063490
8272,910,240,605,125,000005139,000063490
8272,1260,190,1270,205,000005139,000063491
8272,910,240,605,125,000005139,000063491
8272,1260,190,1270,205,000005139,000063492
8272,910,240,605,125,000005139,000063492
8272,246,44,157,158,000007852,000063490
8272,246,44,157,158,000007852,000063491
8272,246,44,157,158,000007852,000063492
8272,95,175,223,203,000006676,000063490
8272,95,175,223,203,000006676,000063491
8272,95,175,223,203,000006676,000063492
8272,200,1102,5,1301,000007959,000063490
8272,200,1102,5,1301,000007959,000063491
8272,200,1102,5,1301,000007959,000063492
8272,63,212,112,264,000009015,000063490
8272,63,212,112,264,000009015,000063491
8272,63,212,112,264,000009015,000063492
8272,127,205,117,218,000009230,000063490
8272,127,205,117,218,000009230,000063491
8272,127,205,117,218,000009230,000063492
8272,312,408,425,427,000003407,000063490
8272,312,408,425,427,000003407,000063491
8272,312,408,425,427,000003407,000063492
8272,139,107,141,140,000007397,000063490
8272,139,107,141,140,000007397,000063491
8272,139,107,141,140,000007397,000063492
8272,850,770,885,706,000000314,000063490
8272,850,770,885,706,000000314,000063491
8272,850,770,885,706,000000314,000063492
22618,437,234,95,177,000003113,000046165
22618,83,257,83,189,000003113,000046165
22618,437,234,95,177,000003113,000046166
