id,left,width,top,height,cons_path,shop_path
41058,246,159,837,131,000330142,000022377
41058,246,159,837,131,000330142,000022378
41058,246,159,837,131,000330142,000022379
41058,246,159,837,131,000330142,000022380
41058,333,78,812,99,000000504,000022377
41058,240,94,827,109,000000504,000022377
41058,333,78,812,99,000000504,000022378
41058,240,94,827,109,000000504,000022378
41058,333,78,812,99,000000504,000022379
41058,240,94,827,109,000000504,000022379
41058,333,78,812,99,000000504,000022380
41058,240,94,827,109,000000504,000022380
16656,198,382,2419,557,000006893,000033495
16656,704,328,2533,448,000006893,000033495
16656,198,382,2419,557,000006893,000033496
16656,704,328,2533,448,000006893,000033496
16656,198,382,2419,557,000006893,000033498
16656,704,328,2533,448,000006893,000033498
16656,198,382,2419,557,000006893,000033500
16656,704,328,2533,448,000006893,000033500
277,564,237,1262,210,000012006,000023167
277,319,160,1301,276,000012006,000023167
277,564,237,1262,210,000012006,000023168
277,319,160,1301,276,000012006,000023168
277,564,237,1262,210,000012006,000023169
277,319,160,1301,276,000012006,000023169
277,641,291,1884,164,000330442,000023167
277,1023,157,1716,332,000330442,000023167
277,641,291,1884,164,000330442,000023168
277,1023,157,1716,332,000330442,000023168
277,641,291,1884,164,000330442,000023169
277,1023,157,1716,332,000330442,000023169
24855,497,148,1590,217,000004235,000044133
24855,1207,508,1382,346,000004235,000044133
24855,410,143,1627,176,000004235,000044133
24855,1184,503,1147,282,000004235,000044133
24855,497,148,1590,217,000004235,000044135
24855,1207,508,1382,346,000004235,000044135
24855,410,143,1627,176,000004235,000044135
24855,1184,503,1147,282,000004235,000044135
24855,497,148,1590,217,000004235,000044137
24855,1207,508,1382,346,000004235,000044137
24855,410,143,1627,176,000004235,000044137
24855,1184,503,1147,282,000004235,000044137
24855,497,148,1590,217,000004235,000044139
24855,1207,508,1382,346,000004235,000044139
24855,410,143,1627,176,000004235,000044139
24855,1184,503,1147,282,000004235,000044139
24855,497,148,1590,217,000004235,000044140
24855,1207,508,1382,346,000004235,000044140
24855,410,143,1627,176,000004235,000044140
24855,1184,503,1147,282,000004235,000044140
24855,497,148,1590,217,000004235,000044141
24855,1207,508,1382,346,000004235,000044141
24855,410,143,1627,176,000004235,000044141
24855,1184,503,1147,282,000004235,000044141
24855,497,148,1590,217,000004235,000044142
24855,1207,508,1382,346,000004235,000044142
24855,410,143,1627,176,000004235,000044142
24855,1184,503,1147,282,000004235,000044142
24855,497,148,1590,217,000004235,000044143
24855,1207,508,1382,346,000004235,000044143
24855,410,143,1627,176,000004235,000044143
24855,1184,503,1147,282,000004235,000044143
24855,497,148,1590,217,000004235,000044144
24855,1207,508,1382,346,000004235,000044144
24855,410,143,1627,176,000004235,000044144
24855,1184,503,1147,282,000004235,000044144
24855,497,148,1590,217,000004235,000044145
24855,1207,508,1382,346,000004235,000044145
24855,410,143,1627,176,000004235,000044145
24855,1184,503,1147,282,000004235,000044145
24855,554,305,2574,410,000007354,000044133
24855,758,360,2714,200,000007354,000044133
24855,554,305,2574,410,000007354,000044135
24855,758,360,2714,200,000007354,000044135
24855,554,305,2574,410,000007354,000044137
24855,758,360,2714,200,000007354,000044137
24855,554,305,2574,410,000007354,000044139
24855,758,360,2714,200,000007354,000044139
24855,554,305,2574,410,000007354,000044140
24855,758,360,2714,200,000007354,000044140
24855,554,305,2574,410,000007354,000044141
24855,758,360,2714,200,000007354,000044141
